iteration,mode,success,intercept,beta_bmi_std,sigma,bmi_mean,bmi_sd,n_left,n_interval,n_right,n_uninformative,rho80_cuts,rho80_times,rho80_cost,rho90_cuts,rho90_times,rho90_cost
182,ordinary,True,1.9731102186301208,0.11973577763882061,0.6108561550030542,31.844612660694423,2.9525618219303085,217,43,7,0,"[30.97970272281495, 33.61575142335015, 36.153890895]","[11.375070016598265, 12.656631387197434, 14.006294864202696, 16.83667487534201]",33.27286718876575,"[30.80642350513085, 33.61575142335015, 36.153890895]","[14.890784979319863, 16.744111535415552, 18.388180030827964, 22.933986596070607]",24.840912903774257
183,ordinary,True,2.0345791707911736,0.11373804736491698,0.5931908402125258,32.14343941183601,2.916990668643155,217,43,7,0,"[30.97970272281495, 33.6163850333305, 36.696902405]","[11.804990988485219, 13.055010398637283, 14.401806658577561, 17.211152428202965]",28.79490592836846,"[30.802611685000002, 33.6163850333305, 36.09730783]","[15.333605280028893, 17.134964957492645, 18.6961253970002, 22.34315955303547]",21.29342045806554
184,ordinary,True,2.106363217113598,0.08912146387428622,0.4595117808501864,31.678291681557415,2.8744937543687206,217,43,7,0,"[29.78295940879965, 31.83326575245955, 34.965401695]","[11.268247368114526, 11.931503226939457, 12.992054162416084, 14.979647863088713]",22.747314529454442,"[29.55072956140705, 31.4807653089329, 34.61160266232065]","[13.792734571798528, 14.600893226928159, 15.984422885016885, 18.552530037792796]",16.016446713316792
185,ordinary,True,2.046303546305836,0.2414814550020086,0.5547147677915623,31.914889016029143,3.0497725489618626,217,43,7,0,"[30.7981037518733, 33.080608131774056, 35.661028654999996]","[10.842474735049503, 12.988753882609522, 15.669504830010315, 22.155476611334997]",101.47640931833192,"[29.5060182137715, 30.7981037518733, 32.031642343137]","[12.93033778858802, 14.230822146826485, 15.852359455536206, 24.064435663271595]",168.25656497090276
186,ordinary,True,1.9960692886457596,0.08698992504992527,0.4937258860419176,31.715439945929333,2.7479990218164403,217,43,7,0,"[30.6746588676868, 33.1306627597635, 35.642604625000004]","[10.623004875881175, 11.501380157049663, 12.347631381633391, 14.107912608839342]",21.871559888469832,"[30.51958144251255, 32.9759465231214, 35.35203284765335]","[13.230036059540394, 14.304660834464128, 15.374334710723181, 17.539623515275576]",15.886461353523293
187,ordinary,True,2.139490253965338,0.06171449330232324,0.47010114727177404,31.58485163515669,2.908795181214856,217,43,7,0,"[30.536487856629748, 33.24811706996741, 35.78658144]","[12.199913341062757, 12.951139544576701, 13.56730399746017, 14.812962077423888]",17.44275246906176,"[30.3529487489287, 33.16120420798946, 35.78658144]","[15.028999409559882, 15.971297261840949, 16.7846315724122, 18.604914547807905]",12.144900086076245
188,ordinary,True,2.1431551350712024,0.10078947833790293,0.4531397765461589,31.81818485161129,3.079651883365551,217,43,7,0,"[29.858344816033252, 31.8879833079447, 35.07972461]","[11.56738075926325, 12.283454984729424, 13.437031587380309, 15.571083218324759]",31.959870315124363,"[30.70173971, 33.61575142335015, 36.067052364999995]","[14.561099004001978, 15.98819194893504, 17.247065798421957, 20.00891053099993]",25.970624847819607
189,ordinary,True,2.0751553188959635,0.1054931606803699,0.4685963972134648,31.975269664276432,2.871353511185197,217,43,7,0,"[31.03269094054825, 33.59095144055455, 35.913889964999996]","[11.17044481798105, 12.273729193658887, 13.474390460442335, 15.94983789674851]",31.38199628983608,"[30.90865332054825, 33.59095144055455, 35.913889964999996]","[13.82166043614921, 15.237648189868978, 16.60865577332192, 20.33071339242914]",24.351661385250214
190,ordinary,True,2.029271273088504,0.08365067425933961,0.5717952685937306,32.00435010457502,3.137225091204539,217,43,7,0,"[31.0253201733632, 33.43796273185215, 36.086685880000005]","[11.809413820251242, 12.64914024790224, 13.39053714455693, 15.292952077975576]",27.399989839404952,"[30.75052001013085, 33.2727718999674, 36.086685880000005]","[15.203040995995467, 16.28003129818887, 17.438914652699083, 22.378705644757495]",20.001761287019995
191,ordinary,True,2.09557508566033,0.04448120924233718,0.5449741032778619,31.65386227665252,2.984715751138875,217,43,7,0,"[29.6275526687715, 31.7686576929447, 35.1065826940727]","[12.394993876398193, 12.784303182445047, 13.285606603226281, 14.383741046429503]",14.617092122725204,"[30.72266034328655, 33.06560747004135, 35.55795257478585]","[16.0603287384794, 16.645517999290128, 17.110892675308715, 19.937993072183616]",10.795953031838806
192,ordinary,True,2.1531985350267626,0.005507391937051393,0.5199451014564012,31.738661665608422,2.9784292006141997,217,43,7,0,"[31.03269094054825, 33.61575142335015, 35.756325974999996]","[13.309089038910704, 13.374276932521212, 13.424948585453743, 13.528260857331494]",1.6854596039313223,"[30.77856383828655, 33.61575142335015, 35.756325974999996]","[16.730166232475018, 16.818570951348182, 16.8882136435573, 17.031539751810584]",1.2813803824054815
193,ordinary,True,2.0264896686089564,0.16027904600660908,0.67011519593206,31.966665523072873,2.6704496239604314,217,43,7,0,"[30.739539189400247, 32.7642609869354, 35.2208681140727]","[12.032138554683925, 13.692208575485076, 15.212271735145547, 20.516195546212618]",57.53592861379162,"[29.531086350000002, 31.373618482277948, 33.01379810004135]","[15.302665624140655, 17.154541380476452, 18.703740613129973, 24.611517423763623]",75.78012898589066
194,ordinary,True,2.0911430990991975,0.1451452411295542,0.5202305057705842,31.79834739293361,3.636106320640435,217,43,7,0,"[30.98707349, 33.65155807608805, 36.999319045]","[11.84846454681863, 13.1832353981231, 14.645610490503868, 21.226916006929418]",47.272064966382615,"[29.23587997, 30.98707349, 33.35885589395795]","[14.176462028736363, 15.066241879833644, 16.614832929659865, 22.88441959012014]",59.576076298486754
195,ordinary,True,1.988347659171812,0.14254525298519577,0.5250822863647954,31.863022581808043,2.7303380196125473,217,43,7,0,"[30.90865332054825, 33.128525569527596, 35.5839735271325]","[10.550523218941922, 11.87934740038346, 13.190158396215384, 16.75417371370927]",41.77277105466172,"[30.72266034328655, 32.96671152593305, 35.5839735271325]","[13.31069850079895, 14.96629996194558, 16.91071003786801, 22.049905421470882]",32.360345418779175
196,ordinary,True,2.1841119998985836,0.13311149506278555,0.4456525662271033,32.096830255593076,2.922716007061322,217,43,7,0,"[30.97970272281495, 33.71727917055455, 36.307053295]","[12.009403319908214, 13.59879625760486, 15.18110816386217, 18.64217364524933]",40.12047293841996,"[30.7981037518733, 33.61575142335015, 36.09730783]","[14.610728833104051, 16.63574595561305, 18.469262287251137, 22.67997770269471]",31.03301782135091
197,ordinary,True,1.9284095172025968,0.15742572654918416,0.6129809614057413,31.705007009572675,2.5622406624799288,217,43,7,0,"[30.97970272281495, 33.6521916860684, 35.661028654999996]","[10.66343221582721, 12.696458760984799, 14.591103092767854, 18.216673224640974]",43.00602124145031,"[30.97970272281495, 33.6521916860684, 35.661028654999996]","[14.124167640891606, 16.67685203447207, 19.20306635033584, 23.855294964806113]",29.967842819044805
198,ordinary,True,1.8873282605573736,0.025195288919801506,0.6303148391869795,31.63091058080143,2.8843485356731278,217,43,7,0,"[30.72266034328655, 32.751520889999995, 34.85917637]","[11.089376285161698, 11.297517828594634, 11.4700952064319, 11.787266131430508]",6.64066519675511,"[30.92984162468825, 33.6181502639047, 35.55795257478585]","[14.657806028760948, 15.035953083328378, 15.270207164409811, 15.833350646321541]",5.522934245785173
199,ordinary,True,2.0937063891071546,0.0987257673150605,0.44528826313567726,31.859507680308457,2.726952380748293,217,43,7,0,"[30.90865332054825, 33.11159518004135, 35.78833718]","[11.224735522425714, 12.112802078382288, 13.193896148894805, 15.375412045481552]",25.409529384701926,"[30.7309928534174, 32.8784311031214, 35.41665096172605]","[13.661003581766845, 14.797418938462153, 16.049057467869723, 18.799233143893172]",18.128269305874383
200,ordinary,True,2.2131279917443445,0.08825863279642424,0.42529268897376266,32.06334854937001,3.2833264161937765,217,43,7,0,"[30.66425291662975, 33.35454504804695, 36.43617476]","[12.422678517073312, 13.312433541680845, 14.420237007966282, 16.690810965167557]",28.499724122698787,"[30.7527505868733, 33.5885526, 36.43617476]","[15.109116829115878, 16.26506111049706, 17.64964956528688, 22.31916515552897]",18.63078188102867
201,ordinary,True,2.0489130234650115,0.1910956468902664,0.4555824634195405,32.16153804669944,3.055807621353966,217,43,7,0,"[31.0253201733632, 33.919668262372795, 36.624364005000004]","[10.225904865037275, 12.312871481373342, 14.369430580277117, 17.61852550064766]",51.85677212517235,"[30.85879222242155, 33.6163850333305, 36.32668681]","[12.607081856445062, 14.969936188412849, 17.624882522747622, 21.743240178695856]",42.40832944388268
202,ordinary,True,2.1235271668704074,0.12664888960753148,0.4908833277526537,31.863902034308452,3.255095016090804,217,43,7,0,"[30.85879222242155, 33.5885526, 36.270103745]","[11.926574552314406, 13.260749275028626, 14.61463113258167, 17.437247962464273]",42.13380218067528,"[30.70173971, 32.855693790000004, 34.721552450000004]","[14.856031797595607, 16.196291156728183, 17.24374251565266, 21.640424517579206]",42.5205486501972
203,ordinary,True,2.074203239542001,0.14317640230267548,0.5430217500070623,32.03802345656169,3.165642144151381,217,43,7,0,"[31.0253201733632, 33.6163850333305, 36.32668681]","[11.715445104006577, 13.193937893386632, 14.580949383589227, 22.571469151691492]",54.412805239199486,"[30.622393963731597, 32.224071465460554, 34.056319955]","[14.87675316551326, 15.966311991608746, 17.342401786292108, 23.022677561744118]",62.92625891543946
204,ordinary,True,1.986312730308365,0.15038123815438567,0.5540573926209725,31.672027563728403,2.9880308815333985,217,43,7,0,"[30.98707349, 32.89893226593305, 35.5839735271325]","[10.93600762188771, 12.1268147706274, 13.262486757472006, 18.704429687625282]",50.96183527906918,"[30.98707349, 33.6521916860684, 35.5839735271325]","[14.067824722968716, 16.11863142893091, 18.03738153739831, 23.867245317871767]",42.488423903037166
205,ordinary,True,2.035098677259332,0.10049346400632148,0.5354496371459612,31.646737251990427,3.0456457023299315,217,43,7,0,"[30.90413263054825, 32.825957630000005, 35.5985534521325]","[11.552874763374632, 12.298123477424895, 13.226358660051458, 15.89387467910956]",32.06019426735433,"[30.66624308199585, 32.65507661899595, 35.5985534521325]","[14.627730722244836, 15.59392280804027, 16.938044479441714, 23.602095338941922]",24.643473883923964
206,ordinary,True,1.833622992231115,0.0852070661292992,0.6725199298095847,31.740694275648735,2.9208636354476725,217,43,7,0,"[30.15014196731975, 32.25075634766915, 35.41665096172605]","[10.414133271486959, 10.986978917442283, 11.873684852343327, 14.492274802158956]",24.756057741533347,"[30.97970272281495, 33.6163850333305, 35.41665096172605]","[14.353642913496547, 15.536464325877413, 16.31679425780876, 21.797298805992437]",19.323783852326425
207,ordinary,True,1.938593240833368,0.08115929808271422,0.5863703651845991,31.640293680461237,3.0627925181742754,217,43,7,0,"[30.97970272281495, 33.6181502639047, 36.43617476]","[11.03528455156093, 11.835473059613554, 12.673162147122973, 14.257484222611035]",21.630538145093794,"[30.97970272281495, 33.6181502639047, 36.153890895]","[14.343096183371397, 15.430215897680707, 16.402744200376283, 18.946027349723998]",17.409299838584296
208,ordinary,True,1.9996444221918388,0.1457913273276295,0.5571178684663335,31.881068865573706,3.151182541777344,217,43,7,0,"[30.97970272281495, 33.6163850333305, 36.270103745]","[11.010925866609211, 12.496355764403436, 14.000721191131989, 17.297419891984426]",45.05785772289577,"[30.68221255328655, 32.855693790000004, 35.55795257478585]","[14.129685369747893, 15.573690505678437, 17.55164880324378, 22.101608750430707]",43.87747407899036
209,ordinary,True,1.9026914106097357,0.13845639262717044,0.5755327083036895,31.671700871452575,2.87219861887371,217,43,7,0,"[30.90865332054825, 33.178474848588806, 35.642604625000004]","[10.227154343457846, 11.469876932352953, 12.605390326048598, 15.719490827200302]",42.48875055785416,"[30.7309928534174, 33.178474848588806, 35.642604625000004]","[13.236414372287651, 14.89053008710615, 16.580734377704047, 22.116986203756266]",37.265648018928474
210,ordinary,True,2.034515543809728,0.11047704525513385,0.5487360798849084,31.8627234066258,2.991094334480597,217,43,7,0,"[31.03269094054825, 33.75308582329245, 36.153890895]","[11.518293683220742, 12.757917718394065, 13.978682656451186, 15.89278109328626]",28.532377033694225,"[30.7981037518733, 33.56429046185215, 36.153890895]","[14.68464810374916, 16.314700677966183, 17.800438896778743, 20.976740905867185]",22.309168120185884
211,ordinary,True,1.8610870519357992,0.11393245981166004,0.6240847593183977,32.10009388167281,3.1506054920561204,217,43,7,0,"[30.90413263054825, 33.6163850333305, 36.696902405]","[10.216241410442992, 11.278428486738918, 12.353547474362145, 14.541581520317527]",30.150007179595534,"[30.84344416, 34.111694459999995, 37.157963695]","[13.496252895183819, 15.256937225710404, 16.782030687461898, 22.799661665667802]",23.95756598970116
212,ordinary,True,1.9455188347028147,0.19012917299023327,0.6550394496178124,31.663969439559892,2.947131132180307,217,43,7,0,"[29.815292053799652, 31.8879833079447, 34.722222224999996]","[10.522148006994334, 11.8319947260036, 14.004720282730897, 17.42810830814186]",62.11027617380798,"[29.55072956140705, 31.426179554571, 33.332582615]","[13.9844516361709, 15.77267684858152, 17.714922840530075, 23.24885876299699]",70.57401101392144
213,ordinary,True,2.0375704447979794,0.07762208142835936,0.5466555193180401,31.641061585404675,2.933719923030309,217,43,7,0,"[30.077126405, 31.820637599999998, 34.618823985000006]","[11.564035954388139, 12.051354850547968, 12.75384434012192, 14.598385242356704]",23.270841954520897,"[30.7981037518733, 33.6163850333305, 35.756325974999996]","[14.986053085488932, 16.18877803382411, 17.15073940566836, 18.93170907061966]",18.415420718584897
214,ordinary,True,2.0600511693959085,0.15202309155350485,0.5877348896357617,31.945064255065734,2.9886246191826302,217,43,7,0,"[31.08587628054825, 33.5506669990151, 36.56778094]","[11.936552105056974, 13.611428327789476, 15.471422794608172, 18.57278331471567]",42.214780036070806,"[30.733223430159853, 32.99721444489545, 35.02941549]","[15.470142177818131, 17.439834107929727, 19.045013874148953, 24.05299813990626]",37.58331755779609
215,ordinary,True,2.0033667689037506,0.07792008469786486,0.5463837265271452,31.71124659667353,2.65308903303441,217,43,7,0,"[30.80642350513085, 32.7659476898655, 34.827777775]","[11.313443424817535, 11.971389895217897, 12.611187243499993, 13.797496613557085]",24.2772318195968,"[30.6746588676868, 32.7659476898655, 35.41665096172605]","[14.404162920277454, 15.293231645274611, 16.3138876653193, 19.126748618353265]",20.83394675801061
216,ordinary,True,2.1587529326489596,0.10827146789708174,0.4544546482160349,31.883637793554055,3.196152708993621,217,43,7,0,"[30.79587317513085, 33.6521916860684, 36.086685880000005]","[11.983728916268488, 13.279716020076686, 14.110349136625201, 17.366665650365213]",36.65115880611535,"[30.79587317513085, 33.6521916860684, 36.086685880000005]","[14.786660484446498, 16.28457575581805, 17.55407440282922, 24.164824716491104]",25.447517322125716
217,ordinary,True,1.9921432798283045,0.09044063946801001,0.6154382649829095,32.08308445069706,2.9972075076650975,217,43,7,0,"[31.08587628054825, 33.6163850333305, 36.32668681]","[11.726346413897398, 12.690237447301401, 13.722536470379051, 15.228259131711003]",26.983781758822726,"[31.08587628054825, 33.6163850333305, 36.09730783]","[15.500937348640058, 16.780009643345963, 18.09328050372362, 20.059303783035197]",22.855885071681875
218,ordinary,True,2.053546655774399,0.2415659878709774,0.519801097516878,31.951294861542948,3.033904408824114,217,43,7,0,"[30.97970272281495, 33.3642043449261, 35.991388560000004]","[10.708046115815431, 13.047829939675546, 15.394672056727996, 21.434085105628878]",100.0728106063778,"[29.20491842677795, 30.7981037518733, 32.13576459650285]","[12.04865495022186, 13.694383155015753, 15.290792553304236, 23.166332204463064]",159.55953115943203
